Rk,Season,Player,First_Name,Last_Name,G,RushingAtt,RushingYds,RushingAvg,RushingTD,ReceivingRec,ReceivingYds,ReceivingAvg,ReceivingTD,ScrimmagePlays,ScrimmageYds,ScrimmageAvg,ScrimmageTD
12,1954,Jack Witucki,Jack,Witucki,10,9,39,4.3,,1,10,10,0,10,49,4.9,0
13,1954,Frank Pinn,Frank,Pinn,10,5,15,3,,,,,,5,15,3,0
14,1954,John Gaffney,John,Gaffney,10,2,3,1.5,,,,,,2,3,1.5,0
15,1954,Jim Milota,Jim,Milota,10,1,4,4,,,,,,1,4,4,0
16,1954,John McDonnell,John,McDonnell,10,1,1,1,,,,,,1,1,1,0
17,1954,Paul Matz,Paul,Matz,10,,,,,16,224,14,1,16,224,14,1
18,1954,Dan Shannon,Dan,Shannon,10,,,,,11,215,19.5,3,11,215,19.5,3
19,1954,Bob Scannell,Bob,Scannell,10,,,,,5,63,12.6,0,5,63,12.6,0
20,1954,Gene Kapish,Gene,Kapish,10,,,,,4,79,19.8,1,4,79,19.8,1
21,1954,Jim Munro,Jim,Munro,10,,,,,3,32,10.7,2,3,32,10.7,2
22,1954,Pete Noznesky,Pete,Noznesky,10,,,,,1,11,11,0,1,11,11,0
23,1954,Don George,Don,George,10,,,,,1,1,1,0,1,1,1,0
24,1954,Dick Szymanski,Dick,Szymanski,10,,,,,1,1,1,0,1,1,1,0
1,1955,Don Schaefer,Don,Schaefer,10,145,638,4.4,,6,36,6,2,151,674,4.5,2
2,1955,Paul Hornung,Paul,Hornung,10,92,472,5.1,,,,,,92,472,5.1,0
3,1955,Jim Morse,Jim,Morse,10,92,400,4.3,,17,424,24.9,3,109,824,7.6,3
4,1955,Dean Studer,Dean,Studer,10,88,439,5,,2,32,16,0,90,471,5.2,0
5,1955,Aubrey Lewis,Aubrey,Lewis,10,56,222,4,,1,32,32,1,57,254,4.5,1
6,1955,Dick Fitzgerald,Dick,Fitzgerald,10,45,218,4.8,,2,12,6,0,47,230,4.9,0
7,1955,Dick Lynch,Dick,Lynch,10,24,121,5,,,,,,24,121,5,0
8,1955,Bob Ward,Bob,Ward,10,21,111,5.3,,,,,,21,111,5.3,0
9,1955,Larry Cooke,Larry,Cooke,10,18,60,3.3,,,,,,18,60,3.3,0
10,1955,Sherrill Sipes,Sherrill,Sipes,10,8,20,2.5,,,,,,8,20,2.5,0
11,1955,Paul Reynolds,Paul,Reynolds,10,5,14,2.8,,,,,,5,14,2.8,0
12,1955,Dick Wilkins,Dick,Wilkins,10,4,2,0.5,,,,,,4,2,0.5,0
13,1955,Chuck Lima,Chuck,Lima,10,2,6,3,,,,,,2,6,3,0
14,1955,John McDonnell,John,McDonnell,10,1,4,4,,,,,,1,4,4,0
15,1955,Gene Kapish,Gene,Kapish,10,,,,,11,142,12.9,3,11,142,12.9,3
16,1955,Dick Prendergast,Dick,Prendergast,10,,,,,8,105,13.1,2,8,105,13.1,2
17,1955,Bob Scannell,Bob,Scannell,10,,,,,2,21,10.5,0,2,21,10.5,0
18,1955,George Wilson,George,Wilson,10,,,,,1,24,24,1,1,24,24,1
19,1955,Paul Schramm,Paul,Schramm,10,,,,,1,18,18,0,1,18,18,0
1,1956,Paul Hornung,Paul,Hornung,10,94,420,4.5,6,3,26,8.7,0,97,446,4.6,6
2,1956,Aubrey Lewis,Aubrey,Lewis,10,59,292,4.9,1,11,170,15.5,1,70,462,6.6,2
3,1956,Jim Morse,Jim,Morse,10,48,148,3.1,0,20,442,22.1,1,68,590,8.7,1
4,1956,Chuck Lima,Chuck,Lima,10,39,157,4,0,7,105,15,0,46,262,5.7,0
5,1956,Bob Ward,Bob,Ward,10,38,170,4.5,1,6,77,12.8,1,44,247,5.6,2
6,1956,Jim Just,Jim,Just,10,27,96,3.6,0,3,25,8.3,0,30,121,4,0
7,1956,Jim Milota,Jim,Milota,10,25,99,4,0,,,,,25,99,4,0
8,1956,Bob Williams,Bob,Williams,10,22,46,2.1,1,,,,,22,46,2.1,1
9,1956,Frank Reynolds,Frank,Reynolds,10,20,76,3.8,2,4,63,15.8,0,24,139,5.8,2
10,1956,Dean Studer,Dean,Studer,10,18,63,3.5,0,2,3,1.5,0,20,66,3.3,0
11,1956,Richard Lynch,Richard,Lynch,10,14,10,0.7,0,5,54,10.8,0,19,64,3.4,0
12,1956,Nick Pietrosante,Nick,Pietrosante,10,8,27,3.4,0,,,,,8,27,3.4,0
13,1956,Norm Odyniec,Norm,Odyniec,10,6,19,3.2,0,,,,,6,19,3.2,0
14,1956,Sherrill Sipes,Sherrill,Sipes,10,5,20,4,1,3,24,8,0,8,44,5.5,1
15,1956,Larry Cooke,Larry,Cooke,10,4,10,2.5,0,,,,,4,10,2.5,0
16,1956,John McDonnell,John,McDonnell,10,2,10,5,0,,,,,2,10,5,0
17,1956,Dick Selcer,Dick,Selcer,10,2,6,3,0,,,,,2,6,3,0
18,1956,Richard Royer,Richard,Royer,10,,39,,,7,85,12.1,1,7,124,17.7,1
19,1956,Bob Wetoska,Bob,Wetoska,10,,,,,5,57,11.4,1,5,57,11.4,1
20,1956,Gary Myers,Gary,Myers,10,,,,,4,39,9.8,0,4,39,9.8,0
21,1956,Ron Toth,Ron,Toth,10,,,,,3,49,16.3,0,3,49,16.3,0
22,1956,Dick Prendergast,Dick,Prendergast,10,,,,,3,29,9.7,0,3,29,9.7,0
23,1956,Jim Munro,Jim,Munro,10,,,,,1,16,16,0,1,16,16,0
1,1957,Nick Pietrosante,Nick,Pietrosante,10,90,449,5,2,4,5,1.3,0,94,454,4.8,2
2,1957,Dick Lynch,Dick,Lynch,10,77,287,3.7,5,13,128,9.8,0,90,415,4.6,5
3,1957,Frank Reynolds,Frank,Reynolds,10,66,191,2.9,1,7,68,9.7,1,73,259,3.5,2
4,1957,Bob Williams,Bob,Williams,10,62,144,2.3,4,,,,,62,144,2.3,4
5,1957,Ron Toth,Ron,Toth,10,49,214,4.4,3,1,-2,-2,0,50,212,4.2,3
6,1957,Jim Just,Jim,Just,10,36,169,4.7,1,2,12,6,0,38,181,4.8,1
7,1957,Chuck Lima,Chuck,Lima,10,34,100,2.9,2,1,5,5,0,35,105,3,2
8,1957,George Izo,George,Izo,10,21,-41,-2,0,,,,,21,-41,-2,0
9,1957,Pat Doyle,Pat,Doyle,10,16,120,7.5,2,1,16,16,0,17,136,8,2
10,1957,Jim Crotty,Jim,Crotty,10,14,69,4.9,1,,,,,14,69,4.9,1
11,1957,Don White,Don,White,10,14,47,3.4,0,,,,,14,47,3.4,0
12,1957,Dick Selcer,Dick,Selcer,10,12,85,7.1,0,2,29,14.5,0,14,114,8.1,0
13,1957,Norm Odyniec,Norm,Odyniec,10,11,62,5.6,2,1,20,20,0,12,82,6.8,2
14,1957,Aubrey Lewis,Aubrey,Lewis,10,11,20,1.8,0,2,96,48,1,13,116,8.9,1
15,1957,Bill Hickman,Bill,Hickman,10,2,10,5,0,,,,,2,10,5,0
16,1957,Mike Dugan,Mike,Dugan,10,2,-2,-1,0,,,,,2,-2,-1,0
17,1957,Henry Wilke,Henry,Wilke,10,1,2,2,0,,,,,1,2,2,0
18,1957,Carl Hebert,Carl,Hebert,10,1,1,1,0,,,,,1,1,1,0
19,1957,Bob Ward,Bob,Ward,10,1,-12,-12,0,1,11,11,0,2,-1,-0.5,0
20,1957,Monty Stickles,Monty,Stickles,10,,,,,11,183,16.6,3,11,183,16.6,3
21,1957,Bob Wetoska,Bob,Wetoska,10,,,,,8,141,17.6,0,8,141,17.6,0
22,1957,Dick Prendergast,Dick,Prendergast,10,,,,,8,129,16.1,1,8,129,16.1,1
23,1957,Jim Colosimo,Jim,Colosimo,10,,,,,7,103,14.7,0,7,103,14.7,0
24,1957,Dick Royer,Dick,Royer,10,,,,,6,69,11.5,0,6,69,11.5,0
25,1957,Dick Myers,Dick,Myers,10,,,,,4,40,10,0,4,40,10,0
1,1958,Nick Pietrosante,Nick,Pietrosante,10,117,556,4.8,4,10,78,7.8,0,127,634,5,4
2,1958,Red Mack,Red,Mack,10,71,429,6,4,8,227,28.4,1,79,656,8.3,5
3,1958,Jim Crotty,Jim,Crotty,10,67,315,4.7,0,13,137,10.5,0,80,452,5.7,0
4,1958,Norm Odyniec,Norm,Odyniec,10,58,273,4.7,0,3,49,16.3,0,61,322,5.3,0
5,1958,Bob Williams,Bob,Williams,10,44,140,3.2,4,,,,,44,140,3.2,4
6,1958,Ron Toth,Ron,Toth,10,32,111,3.5,0,3,16,5.3,0,35,127,3.6,0
7,1958,Bob Scarpitto,Bob,Scarpitto,10,28,149,5.3,0,6,155,25.8,1,34,304,8.9,1
8,1958,Pat Doyle,Pat,Doyle,10,28,74,2.6,0,2,47,23.5,1,30,121,4,1
9,1958,George Izo,George,Izo,10,21,-59,-2.8,4,,,,,21,-59,-2.8,4
10,1958,Don White,Don,White,10,17,17,1,0,,,,,17,17,1,0
11,1958,Jim Just,Jim,Just,10,15,88,5.9,0,,,,,15,88,5.9,0
12,1958,Frank Reynolds,Frank,Reynolds,10,7,32,4.6,0,,,,,7,32,4.6,0
13,1958,Tom Rini,Tom,Rini,10,4,17,4.3,0,,,,,4,17,4.3,0
14,1958,Mike Dugan,Mike,Dugan,10,2,4,2,0,,,,,2,4,2,0
15,1958,Dick Selcer,Dick,Selcer,10,1,2,2,0,,,,,1,2,2,0
16,1958,Monty Stickles,Monty,Stickles,10,,,,,20,328,16.4,7,20,328,16.4,7
17,1958,Bob Wetoska,Bob,Wetoska,10,,,,,12,210,17.5,1,12,210,17.5,1
18,1958,Gary Myers,Gary,Myers,10,,,,,9,177,19.7,1,9,177,19.7,1
19,1958,Dick Royer,Dick,Royer,10,,,,,7,122,17.4,1,7,122,17.4,1
20,1958,Henry Wilke,Henry,Wilke,10,,,,,1,15,15,0,1,15,15,0
1,1959,Jim Crotty,Jim,Crotty,10,62,184,3,3,8,104,13,0,70,288,4.1,3
2,1959,Bob Scarpitto,Bob,Scarpitto,10,59,199,3.4,3,15,297,19.8,4,74,496,6.7,7
3,1959,Joe Perkowski,Joe,Perkowski,10,53,164,3.1,0,2,12,6,0,55,176,3.2,0
4,1959,Gerry Gray,Gerry,Gray,10,50,256,5.1,3,8,56,7,0,58,312,5.4,3
5,1959,George Sefcik,George,Sefcik,10,43,206,4.8,1,11,203,18.5,2,54,409,7.6,3
6,1959,Don White,Don,White,10,42,-68,-1.6,1,,,,,42,-68,-1.6,1
7,1959,Angelo Dabiero,Angelo,Dabiero,10,36,118,3.3,0,6,64,10.7,0,42,182,4.3,0
8,1959,Red Mack,Red,Mack,10,32,86,2.7,0,2,24,12,0,34,110,3.2,0
9,1959,Ray Ratkowski,Ray,Ratkowski,10,26,108,4.2,0,,,,,26,108,4.2,0
10,1959,Frank Gargiulo,Frank,Gargiulo,10,14,64,4.6,0,,,,,14,64,4.6,0
11,1959,Pat Doyle,Pat,Doyle,10,10,20,2,0,,,,,10,20,2,0
12,1959,George Haffner,George,Haffner,10,8,-52,-6.5,0,,,,,8,-52,-6.5,0
13,1959,Bill Clark,Bill,Clark,10,7,13,1.9,0,,,,,7,13,1.9,0
14,1959,George Izo,George,Izo,10,6,-28,-4.7,0,,,,,6,-28,-4.7,0
15,1959,Monty Stickles,Monty,Stickles,10,4,27,6.8,0,11,235,21.4,2,15,262,17.5,2
16,1959,Dick Naab,Dick,Naab,10,3,26,8.7,0,,,,,3,26,8.7,0
17,1959,Clay Schulz,Clay,Schulz,10,1,15,15,0,,,,,1,15,15,0
18,1959,Pat Healy,Pat,Healy,10,1,14,14,0,,,,,1,14,14,0
19,1959,Tom Rini,Tom,Rini,10,1,0,0,0,,,,,1,0,0,0
20,1959,Pat Heenan,Pat,Heenan,10,,,,,12,198,16.5,1,12,198,16.5,1
21,1959,Les Traver,Les,Traver,10,,,,,8,142,17.8,1,8,142,17.8,1
22,1959,Mike Lodish,Mike,Lodish,10,,,,,3,26,8.7,0,3,26,8.7,0
23,1959,Henry Wilke,Henry,Wilke,10,,,,,2,27,13.5,0,2,27,13.5,0
24,1959,Jim Colosimo,Jim,Colosimo,10,,,,,2,23,11.5,0,2,23,11.5,0
25,1959,Max Burnell,Max,Burnell,10,,,,,1,20,20,0,1,20,20,0
1,1960,Angelo Dabiero,Angelo,Dabiero,10,80,325,4.1,2,5,112,22.4,1,85,437,5.1,3
2,1960,Mike Lind,Mike,Lind,10,53,167,3.2,1,2,10,5,0,55,177,3.2,1
3,1960,Bob Scarpitto,Bob,Scarpitto,10,51,228,4.5,5,8,164,20.5,0,59,392,6.6,5
4,1960,George Sefcik,George,Sefcik,10,50,248,5,0,5,106,21.2,0,55,354,6.4,0
5,1960,Frank Minik,Frank,Minik,10,29,69,2.4,0,,,,,29,69,2.4,0
6,1960,Daryle Lamonica,Daryle,Lamonica,10,26,73,2.8,3,,,,,26,73,2.8,3
7,1960,Joe Perkowski,Joe,Perkowski,10,25,131,5.2,0,1,9,9,0,26,140,5.4,0
8,1960,Ed Rutkowski,Ed,Rutkowski,10,25,76,3,0,2,43,21.5,0,27,119,4.4,0
9,1960,Bill Ahern,Bill,Ahern,10,24,82,3.4,1,,,,,24,82,3.4,1
10,1960,George Haffner,George,Haffner,10,20,-64,-3.2,0,,,,,20,-64,-3.2,0
11,1960,Bill Henneghan,Bill,Henneghan,10,17,44,2.6,0,,,,,17,44,2.6,0
12,1960,Dick Naab,Dick,Naab,10,12,34,2.8,0,,,,,12,34,2.8,0
13,1960,Tom Liggio,Tom,Liggio,10,10,37,3.7,0,,,,,10,37,3.7,0
14,1960,Joe Maxwell,Joe,Maxwell,10,9,30,3.3,0,,,,,9,30,3.3,0
15,1960,Red Mack,Red,Mack,10,9,29,3.2,0,,,,,9,29,3.2,0
16,1960,Norb Rascher,Norb,Rascher,10,7,-18,-2.6,0,,,,,7,-18,-2.6,0
17,1960,Ray Ratkowski,Ray,Ratkowski,10,6,24,4,0,2,21,10.5,0,8,45,5.6,0
18,1960,Charlie O'Hara,Charlie,O'Hara,10,5,11,2.2,0,,,,,5,11,2.2,0
19,1960,Dan Griffith,Dan,Griffith,10,3,8,2.7,0,1,4,4,0,4,12,3,0
20,1960,Frank Gargiulo,Frank,Gargiulo,10,2,3,1.5,0,1,1,1,0,3,4,1.3,0
21,1960,Leo Caito,Leo,Caito,10,1,1,1,0,,,,,1,1,1,0
22,1960,Les Traver,Les,Traver,10,,,,,14,225,16.1,0,14,225,16.1,0
23,1960,Max Burnell,Max,Burnell,10,,,,,6,84,14,1,6,84,14,1
24,1960,Jim Sherlock,Jim,Sherlock,10,,,,,5,59,11.8,1,5,59,11.8,1
25,1960,Denny Murphy,Denny,Murphy,10,,,,,3,40,13.3,0,3,40,13.3,0
26,1960,Jack Cullen,Jack,Cullen,10,,,,,1,22,22,0,1,22,22,0
1,1961,Angelo Dabiero,Angelo,Dabiero,10,92,637,6.9,2,10,201,20.1,1,102,838,8.2,3
2,1961,Mike Lind,Mike,Lind,10,87,450,5.2,4,4,4,1,0,91,454,5,4
3,1961,George Sefcik,George,Sefcik,10,72,335,4.7,2,5,58,11.6,0,77,393,5.1,2
4,1961,Daryle Lamonica,Daryle,Lamonica,10,44,135,3.1,3,,,,,44,135,3.1,3
5,1961,Gerry Gray,Gerry,Gray,10,34,143,4.2,1,1,1,1,0,35,144,4.1,1
6,1961,Jim Snowden,Jim,Snowden,10,32,169,5.3,1,2,14,7,0,34,183,5.4,1
7,1961,Don Costa,Don,Costa,10,32,118,3.7,0,1,-9,-9,0,33,109,3.3,0
8,1961,Frank Budka,Frank,Budka,10,31,20,0.6,1,,,,,31,20,0.6,1
9,1961,Dick Naab,Dick,Naab,10,13,37,2.8,2,,,,,13,37,2.8,2
10,1961,Charlie O'Hara,Charlie,O'Hara,10,12,87,7.3,1,,,,,12,87,7.3,1
11,1961,Ed Rutkowski,Ed,Rutkowski,10,8,41,5.1,1,,,,,8,41,5.1,1
12,1961,Frank Minik,Frank,Minik,10,5,39,7.8,0,1,1,1,0,6,40,6.7,0
13,1961,Joe Kantor,Joe,Kantor,10,5,29,5.8,0,,,,,5,29,5.8,0
14,1961,Denny Phillips,Denny,Phillips,10,5,10,2,0,,,,,5,10,2,0
15,1961,Tom MacDonald,Tom,MacDonald,10,2,3,1.5,0,,,,,2,3,1.5,0
16,1961,Joe Perkowski,Joe,Perkowski,10,1,-8,-8,0,1,25,25,0,2,17,8.5,0
17,1961,Les Traver,Les,Traver,10,,,,,17,349,20.5,2,17,349,20.5,2
18,1961,Jim Kelly,Jim,Kelly,10,,,,,9,138,15.3,2,9,138,15.3,2
19,1961,Tom Goberville,Tom,Goberville,10,,,,,5,79,15.8,0,5,79,15.8,0
20,1961,Jack Simon,Jack,Simon,10,,,,,2,59,29.5,0,2,59,29.5,0
21,1961,Denny Murphy,Denny,Murphy,10,,,,,2,19,9.5,0,2,19,9.5,0
22,1961,John Powers,John,Powers,10,,,,,1,22,22,0,1,22,22,0
1,1962,Don Hogan,Don,Hogan,10,90,454,5,3,12,146,12.2,0,102,600,5.9,3
2,1962,Daryle Lamonica,Daryle,Lamonica,10,74,145,2,4,,,,,74,145,2,4
3,1962,Joe Farrell,Joe,Farrell,10,70,278,4,4,1,27,27,0,71,305,4.3,4
4,1962,Ron Bliey,Ron,Bliey,10,57,167,2.9,1,1,17,17,0,58,184,3.2,1
5,1962,Gerry Gray,Gerry,Gray,10,28,94,3.4,0,1,5,5,0,29,99,3.4,0
6,1962,Bill Ahern,Bill,Ahern,10,25,97,3.9,2,1,9,9,0,26,106,4.1,2
7,1962,Frank Minik,Frank,Minik,10,22,61,2.8,1,5,66,13.2,1,27,127,4.7,2
8,1962,Denny Phillips,Denny,Phillips,10,18,38,2.1,0,2,47,23.5,1,20,85,4.3,1
9,1962,Ed Rutkowski,Ed,Rutkowski,10,16,52,3.3,1,3,-3,-1,0,19,49,2.6,1
10,1962,Denis Szot,Denis,Szot,10,13,-47,-3.6,0,,,,,13,-47,-3.6,0
11,1962,Frank Budka,Frank,Budka,10,12,21,1.8,0,1,19,19,0,13,40,3.1,0
12,1962,Tom MacDonald,Tom,MacDonald,10,10,14,1.4,0,1,0,0,0,11,14,1.3,0
13,1962,Mike Lind,Mike,Lind,10,8,13,1.6,0,1,-4,-4,0,9,9,1,0
14,1962,Joe Maxwell,Joe,Maxwell,10,3,9,3,0,,,,,3,9,3,0
15,1962,John Huarte,John,Huarte,10,3,-14,-4.7,0,,,,,3,-14,-4.7,0
16,1962,Jim Kelly,Jim,Kelly,10,,,,,41,523,12.8,4,41,523,12.8,4
17,1962,Clay Stephens,Clay,Stephens,10,,,,,5,93,18.6,1,5,93,18.6,1
18,1962,Jack Snow,Jack,Snow,10,,,,,4,46,11.5,0,4,46,11.5,0
19,1962,John Murray,John,Murray,10,,,,,3,35,11.7,0,3,35,11.7,0
20,1962,Jim Sherlock,Jim,Sherlock,10,,,,,2,39,19.5,0,2,39,19.5,0
21,1962,Dave Pivec,Dave,Pivec,10,,,,,2,32,16,0,2,32,16,0
22,1962,Tom Goberville,Tom,Goberville,10,,,,,2,29,14.5,0,2,29,14.5,0
23,1962,Jack Simon,Jack,Simon,10,,,,,1,20,20,0,1,20,20,0
24,1962,Denny Murphy,Denny,Murphy,10,,,,,1,14,14,0,1,14,14,0
1,1963,Joe Kantor,Joe,Kantor,9,88,330,3.8,1,2,24,12,1,90,354,3.9,2
2,1963,Bill Wolski,Bill,Wolski,9,70,320,4.6,2,3,11,3.7,0,73,331,4.5,2
3,1963,Frank Budka,Frank,Budka,9,47,97,2.1,4,,,,,47,97,2.1,4
4,1963,Joe Farrell,Joe,Farrell,9,33,79,2.4,0,3,33,11,0,36,112,3.1,0
5,1963,Ron Bliey,Ron,Bliey,9,30,115,3.8,0,3,31,10.3,0,33,146,4.4,0
6,1963,Pete Duranko,Pete,Duranko,9,26,93,3.6,0,,,,,26,93,3.6,0
7,1963,Paul Costa,Paul,Costa,9,21,82,3.9,0,,,,,21,82,3.9,0
8,1963,Bill Pfeiffer,Bill,Pfeiffer,9,20,59,3,0,3,15,5,0,23,74,3.2,0
9,1963,Charlie O'Hara,Charlie,O'Hara,9,15,94,6.3,0,2,18,9,0,17,112,6.6,0
10,1963,Sandy Bonvechio,Sandy,Bonvechio,9,11,13,1.2,0,,,,,11,13,1.2,0
11,1963,John Huarte,John,Huarte,9,11,-53,-4.8,0,,,,,11,-53,-4.8,0
12,1963,Nick Rassas,Nick,Rassas,9,8,33,4.1,0,1,9,9,0,9,42,4.7,0
13,1963,Denny Phillips,Denny,Phillips,9,8,20,2.5,1,,,,,8,20,2.5,1
14,1963,Tom MacDonald,Tom,MacDonald,9,6,20,3.3,0,2,34,17,1,8,54,6.8,1
15,1963,Alan Loboy,Alan,Loboy,9,5,14,2.8,0,2,35,17.5,0,7,49,7,0
16,1963,Jack Snow,Jack,Snow,9,3,26,8.7,1,6,82,13.7,0,9,108,12,1
17,1963,Bill Zloch,Bill,Zloch,9,3,-3,-1,0,,,,,3,-3,-1,0
18,1963,Jack Simon,Jack,Simon,9,1,1,1,0,1,12,12,0,2,13,6.5,0
19,1963,Tom Mittelhauser,Tom,Mittelhauser,9,1,1,1,0,,,,,1,1,1,0
20,1963,Denis Szot,Denis,Szot,9,1,-5,-5,0,,,,,1,-5,-5,0
21,1963,Dan McGinn,Dan,McGinn,9,1,-10,-10,0,,,,,1,-10,-10,0
22,1963,Jim Kelly,Jim,Kelly,9,,,,,18,264,14.7,2,18,264,14.7,2
23,1963,Dave Pivec,Dave,Pivec,9,,,,,6,76,12.7,1,6,76,12.7,1
24,1963,Clay Stephens,Clay,Stephens,9,,,,,2,10,5,0,2,10,5,0
1,1964,Bill Wolski,Bill,Wolski,10,136,657,4.8,9,8,130,16.3,2,144,787,5.5,11
2,1964,Nick Eddy,Nick,Eddy,10,98,490,5,5,16,352,22,2,114,842,7.4,7
3,1964,Joe Farrell,Joe,Farrell,10,93,387,4.2,3,6,84,14,1,99,471,4.8,4
4,1964,Joe Kantor,Joe,Kantor,10,47,158,3.4,1,2,43,21.5,0,49,201,4.1,1
5,1964,John Huarte,John,Huarte,10,37,7,0.2,3,1,11,11,0,38,18,0.5,3
6,1964,Pete Andreotti,Pete,Andreotti,10,33,115,3.5,2,,,,,33,115,3.5,2
7,1964,Denny Conway,Denny,Conway,10,16,66,4.1,1,1,15,15,0,17,81,4.8,1
8,1964,Bob Merkle,Bob,Merkle,10,4,8,2,0,4,32,8,0,8,40,5,0
9,1964,Nick Rassas,Nick,Rassas,10,3,37,12.3,0,2,4,2,1,5,41,8.2,1
10,1964,Sandy Bonvechio,Sandy,Bonvechio,10,3,-8,-2.7,0,,,,,3,-8,-2.7,0
11,1964,Bill Zloch,Bill,Zloch,10,1,1,1,0,,,,,1,1,1,0
12,1964,Tony Carey,Tony,Carey,10,1,-9,-9,0,,,,,1,-9,-9,0
13,1964,Jack Snow,Jack,Snow,10,,,,,60,1114,18.6,9,60,1114,18.6,9
14,1964,Phil Sheridan,Phil,Sheridan,10,,,,,20,320,16,1,20,320,16,1
1,1965,Larry Conjar,Larry,Conjar,10,137,535,3.9,7,4,55,13.8,0,141,590,4.2,7
2,1965,Nick Eddy,Nick,Eddy,10,115,582,5.1,4,13,233,17.9,2,128,815,6.4,6
3,1965,Bill Wolski,Bill,Wolski,10,103,452,4.4,8,1,8,8,0,104,460,4.4,8
4,1965,Bill Zloch,Bill,Zloch,10,78,162,2.1,3,1,31,31,0,79,193,2.4,3
5,1965,Tom Schoen,Tom,Schoen,10,35,81,2.3,0,1,1,1,0,36,82,2.3,0
6,1965,Paul May,Paul,May,10,30,123,4.1,2,2,-3,-1.5,0,32,120,3.8,2
7,1965,Rocky Bleier,Rocky,Bleier,10,26,145,5.6,2,3,42,14,0,29,187,6.4,2
8,1965,Pete Andreotti,Pete,Andreotti,10,20,48,2.4,0,2,29,14.5,0,22,77,3.5,0
9,1965,Dan Harshman,Dan,Harshman,10,19,60,3.2,1,2,39,19.5,0,21,99,4.7,1
10,1965,Denny Conway,Denny,Conway,10,1,2,2,1,,,,,1,2,2,1
11,1965,Dan McGinn,Dan,McGinn,10,1,-9,-9,0,,,,,1,-9,-9,0
12,1965,Phil Sheridan,Phil,Sheridan,10,,,,,10,140,14,0,10,140,14,0
13,1965,Don Gmitter,Don,Gmitter,10,,,,,6,155,25.8,2,6,155,25.8,2
14,1965,Mike Heaton,Mike,Heaton,10,,,,,4,74,18.5,0,4,74,18.5,0
15,1965,Tom Talaga,Tom,Talaga,10,,,,,4,49,12.3,0,4,49,12.3,0
1,1966,Larry Conjar,Larry,Conjar,10,112,521,4.7,7,4,62,15.5,0,116,583,5,7
2,1966,Nick Eddy,Nick,Eddy,10,78,553,7.1,8,15,123,8.2,0,93,676,7.3,8
3,1966,Rocky Bleier,Rocky,Bleier,10,63,282,4.5,4,17,209,12.3,1,80,491,6.1,5
4,1966,Terry Hanratty,Terry,Hanratty,10,50,124,2.5,5,,,,,50,124,2.5,5
5,1966,Coley O'Brien,Coley,O'Brien,10,40,135,3.4,2,,,,,40,135,3.4,2
6,1966,Bob Gladieux,Bob,Gladieux,10,27,111,4.1,3,12,208,17.3,2,39,319,8.2,5
7,1966,Paul May,Paul,May,10,24,65,2.7,0,1,24,24,0,25,89,3.6,0
8,1966,Dave Haley,Dave,Haley,10,19,102,5.4,1,1,23,23,0,20,125,6.3,1
9,1966,Frank Criniti,Frank,Criniti,10,17,63,3.7,2,,,,,17,63,3.7,2
10,1966,Bob Belden,Bob,Belden,10,17,55,3.2,0,,,,,17,55,3.2,0
11,1966,Ron Dushney,Ron,Dushney,10,9,59,6.6,0,,,,,9,59,6.6,0
12,1966,Dan Harshman,Dan,Harshman,10,8,20,2.5,0,3,35,11.7,1,11,55,5,1
13,1966,Bob Hagerty,Bob,Hagerty,10,4,13,3.3,0,,,,,4,13,3.3,0
14,1966,Tom Quinn,Tom,Quinn,10,3,12,4,0,1,10,10,0,4,22,5.5,0
15,1966,Hugh O'Malley,Hugh,O'Malley,10,1,1,1,0,,,,,1,1,1,0
16,1966,Tim Wengierski,Tim,Wengierski,10,1,0,0,0,,,,,1,0,0,0
17,1966,Jim Seymour,Jim,Seymour,10,,,,,48,862,18,8,48,862,18,8
18,1966,Brian Stenger,Brian,Stenger,10,,,,,6,86,14.3,0,6,86,14.3,0
19,1966,Don Gmitter,Don,Gmitter,10,,,,,4,72,18,0,4,72,18,0
20,1966,Curt Heneghan,Curt,Heneghan,10,,,,,3,46,15.3,0,3,46,15.3,0
21,1966,Kevin Rassas,Kevin,Rassas,10,,,,,2,25,12.5,0,2,25,12.5,0
22,1966,Mike Heaton,Mike,Heaton,10,,,,,2,13,6.5,0,2,13,6.5,0
23,1966,Paul Snow,Paul,Snow,10,,,,,1,11,11,0,1,11,11,0
1,1967,Jeff Zimmerman,Jeff,Zimmerman,10,133,591,4.4,8,6,102,17,1,139,693,5,9
2,1967,Bob Gladieux,Bob,Gladieux,10,84,384,4.6,5,23,297,12.9,2,107,681,6.4,7
3,1967,Rocky Bleier,Rocky,Bleier,10,77,357,4.6,5,16,171,10.7,2,93,528,5.7,7
4,1967,Terry Hanratty,Terry,Hanratty,10,75,183,2.4,7,1,-2,-2,0,76,181,2.4,7
5,1967,Ron Dushney,Ron,Dushney,10,45,229,5.1,2,3,32,10.7,0,48,261,5.4,2
6,1967,Coley O'Brien,Coley,O'Brien,10,34,123,3.6,1,,,,,34,123,3.6,1
7,1967,Frank Criniti,Frank,Criniti,10,24,90,3.8,0,3,32,10.7,0,27,122,4.5,0
8,1967,Dan Harshman,Dan,Harshman,10,23,85,3.7,1,10,85,8.5,0,33,170,5.2,1
9,1967,Dave Haley,Dave,Haley,10,13,54,4.2,1,2,34,17,0,15,88,5.9,1
